fraction,tree,extinction,estimate,mape
0.25,tree.775,no_ext,mape.incomplete,45.21546166576302
0.25,tree.775,no_ext,mape.mean,51.35750554318128
0.25,tree.775,no_ext,mape.median,47.311636206559484
0.25,tree.775,no_ext,mape.mean.new,38.031681255537855
0.25,tree.775,no_ext,mape.median.new,45.21546467445214
0.25,tree.776,no_ext,mape.incomplete,78.58884856269685
0.25,tree.776,no_ext,mape.mean,78.34858950164846
0.25,tree.776,no_ext,mape.median,79.61693627361672
0.25,tree.776,no_ext,mape.mean.new,66.48579628499462
0.25,tree.776,no_ext,mape.median.new,78.58884986207147
0.25,tree.777,no_ext,mape.incomplete,50.44473119979996
0.25,tree.777,no_ext,mape.mean,54.43495667318441
0.25,tree.777,no_ext,mape.median,53.02375045869924
0.25,tree.777,no_ext,mape.mean.new,47.352192140105
0.25,tree.777,no_ext,mape.median.new,50.44473950264802
0.25,tree.778,no_ext,mape.incomplete,120.87373182068863
0.25,tree.778,no_ext,mape.mean,110.02742601210926
0.25,tree.778,no_ext,mape.median,122.26605586043647
0.25,tree.778,no_ext,mape.mean.new,108.38537792600673
0.25,tree.778,no_ext,mape.median.new,120.8737318849499
0.25,tree.779,no_ext,mape.incomplete,206.60326895654092
0.25,tree.779,no_ext,mape.mean,176.26457466420186
0.25,tree.779,no_ext,mape.median,206.49221802158877
0.25,tree.779,no_ext,mape.mean.new,188.1633107839337
0.25,tree.779,no_ext,mape.median.new,206.60326574599418
0.25,tree.78,no_ext,mape.incomplete,119.78371077995081
0.25,tree.78,no_ext,mape.mean,110.62596624232552
0.25,tree.78,no_ext,mape.median,122.01655294114731
0.25,tree.78,no_ext,mape.mean.new,101.01185512145028
0.25,tree.78,no_ext,mape.median.new,119.78371275167623
0.25,tree.780,no_ext,mape.incomplete,81.36913307921311
0.25,tree.780,no_ext,mape.mean,77.87289408265367
0.25,tree.780,no_ext,mape.median,81.76521309480998
0.25,tree.780,no_ext,mape.mean.new,69.64813401845169
0.25,tree.780,no_ext,mape.median.new,81.36913285475278
0.25,tree.781,no_ext,mape.incomplete,209.44113056148814
0.25,tree.781,no_ext,mape.mean,177.92437564934508
0.25,tree.781,no_ext,mape.median,211.65344997921576
0.25,tree.781,no_ext,mape.mean.new,153.62928681760079
0.25,tree.781,no_ext,mape.median.new,209.44112899464824
0.25,tree.782,no_ext,mape.incomplete,20.809393142996644
0.25,tree.782,no_ext,mape.mean,32.6003048002559
0.25,tree.782,no_ext,mape.median,22.01166548067209
0.25,tree.782,no_ext,mape.mean.new,26.939377652630338
0.25,tree.782,no_ext,mape.median.new,20.80939569020179
0.25,tree.783,no_ext,mape.incomplete,31.841425586387267
0.25,tree.783,no_ext,mape.mean,42.06428095181284
0.25,tree.783,no_ext,mape.median,32.374400601604854
0.25,tree.783,no_ext,mape.mean.new,31.232043104717537
0.25,tree.783,no_ext,mape.median.new,31.841427457934167
0.25,tree.784,no_ext,mape.incomplete,178.15836175588706
0.25,tree.784,no_ext,mape.mean,153.35146427603993
0.25,tree.784,no_ext,mape.median,178.8080449990192
0.25,tree.784,no_ext,mape.mean.new,134.65486457518242
0.25,tree.784,no_ext,mape.median.new,178.15835972975867
0.25,tree.785,no_ext,mape.incomplete,409.08253600886707
0.25,tree.785,no_ext,mape.mean,334.34903691762105
0.25,tree.785,no_ext,mape.median,407.9765159325275
0.25,tree.785,no_ext,mape.mean.new,335.34738909400545
0.25,tree.785,no_ext,mape.median.new,409.0825288011282
0.25,tree.786,no_ext,mape.incomplete,79.61869387100563
0.25,tree.786,no_ext,mape.mean,80.61556045440949
0.25,tree.786,no_ext,mape.median,84.70082160976484
0.25,tree.786,no_ext,mape.mean.new,63.40809278923045
0.25,tree.786,no_ext,mape.median.new,79.61870282103139
0.25,tree.787,no_ext,mape.incomplete,67.4199066261827
0.25,tree.787,no_ext,mape.mean,69.6756480553736
0.25,tree.787,no_ext,mape.median,70.49096820762858
0.25,tree.787,no_ext,mape.mean.new,53.90815976743879
0.25,tree.787,no_ext,mape.median.new,67.41991170655422
0.25,tree.788,no_ext,mape.incomplete,69.9143561536048
0.25,tree.788,no_ext,mape.mean,71.49154268755801
0.25,tree.788,no_ext,mape.median,70.8051511799828
0.25,tree.788,no_ext,mape.mean.new,62.640934852829965
0.25,tree.788,no_ext,mape.median.new,69.91435697090466
0.25,tree.789,no_ext,mape.incomplete,214.5809936718852
0.25,tree.789,no_ext,mape.mean,184.0927924684178
0.25,tree.789,no_ext,mape.median,214.81937872815374
0.25,tree.789,no_ext,mape.mean.new,160.70463116536627
0.25,tree.789,no_ext,mape.median.new,214.58099077765013
0.25,tree.79,no_ext,mape.incomplete,627.5374941894715
0.25,tree.79,no_ext,mape.mean,510.38613255385474
0.25,tree.79,no_ext,mape.median,630.2949131208095
0.25,tree.79,no_ext,mape.mean.new,452.2300897818779
0.25,tree.79,no_ext,mape.median.new,627.5374823295302
0.25,tree.790,no_ext,mape.incomplete,75.72397809125964
0.25,tree.790,no_ext,mape.mean,75.017510398357
0.25,tree.790,no_ext,mape.median,76.43106899486483
0.25,tree.790,no_ext,mape.mean.new,71.60515731009053
0.25,tree.790,no_ext,mape.median.new,75.72397867893554
0.25,tree.791,no_ext,mape.incomplete,69.43578065682743
0.25,tree.791,no_ext,mape.mean,68.88167299365175
0.25,tree.791,no_ext,mape.median,70.14342462238726
0.25,tree.791,no_ext,mape.mean.new,60.885675454329316
0.25,tree.791,no_ext,mape.median.new,69.43578142341482
0.25,tree.792,no_ext,mape.incomplete,85.82647720179624
0.25,tree.792,no_ext,mape.mean,81.66675975662275
0.25,tree.792,no_ext,mape.median,87.80285134171567
0.25,tree.792,no_ext,mape.mean.new,75.09540170352041
0.25,tree.792,no_ext,mape.median.new,85.82647956912545
0.25,tree.793,no_ext,mape.incomplete,58.05952619248305
0.25,tree.793,no_ext,mape.mean,61.551179392469194
0.25,tree.793,no_ext,mape.median,60.47119465663003
0.25,tree.793,no_ext,mape.mean.new,52.13427962596342
0.25,tree.793,no_ext,mape.median.new,58.05953121266166
0.25,tree.794,no_ext,mape.incomplete,60.17614055834418
0.25,tree.794,no_ext,mape.mean,62.55962019561279
0.25,tree.794,no_ext,mape.median,60.67779853469929
0.25,tree.794,no_ext,mape.mean.new,53.56445165150387
0.25,tree.794,no_ext,mape.median.new,60.17614147221462
0.25,tree.795,no_ext,mape.incomplete,90.9146975211382
0.25,tree.795,no_ext,mape.mean,87.32436943070977
0.25,tree.795,no_ext,mape.median,92.02618295211866
0.25,tree.795,no_ext,mape.mean.new,72.28267755324431
0.25,tree.795,no_ext,mape.median.new,90.91469807026526
0.25,tree.796,no_ext,mape.incomplete,140.59946439515397
0.25,tree.796,no_ext,mape.mean,125.74287634957739
0.25,tree.796,no_ext,mape.median,141.75237494699076
0.25,tree.796,no_ext,mape.mean.new,124.83941920996276
0.25,tree.796,no_ext,mape.median.new,140.5994642265217
0.25,tree.797,no_ext,mape.incomplete,223.62396623063222
0.25,tree.797,no_ext,mape.mean,191.71520312132418
0.25,tree.797,no_ext,mape.median,222.8827704265031
0.25,tree.797,no_ext,mape.mean.new,206.77581954979965
0.25,tree.797,no_ext,mape.median.new,223.6239597588575
0.25,tree.798,no_ext,mape.incomplete,336.00084021408117
0.25,tree.798,no_ext,mape.mean,278.18341204819575
0.25,tree.798,no_ext,mape.median,336.7225984517952
0.25,tree.798,no_ext,mape.mean.new,239.47462744877996
0.25,tree.798,no_ext,mape.median.new,336.00083611632016
0.25,tree.799,no_ext,mape.incomplete,197.8220938772102
0.25,tree.799,no_ext,mape.mean,172.28039815711293
0.25,tree.799,no_ext,mape.median,200.07778040035103
0.25,tree.799,no_ext,mape.mean.new,166.9901008816385
0.25,tree.799,no_ext,mape.median.new,197.8220924468962
0.25,tree.8,no_ext,mape.incomplete,77.12627372912318
0.25,tree.8,no_ext,mape.mean,80.33716554872028
0.25,tree.8,no_ext,mape.median,82.90238056440755
0.25,tree.8,no_ext,mape.mean.new,64.63094577220916
0.25,tree.8,no_ext,mape.median.new,77.1262793160206
0.25,tree.80,no_ext,mape.incomplete,213.75249637716013
0.25,tree.80,no_ext,mape.mean,183.21986293062747
0.25,tree.80,no_ext,mape.median,215.22696796075596
0.25,tree.80,no_ext,mape.mean.new,200.9376543455574
0.25,tree.80,no_ext,mape.median.new,213.75249504832178
0.25,tree.800,no_ext,mape.incomplete,52.57921814459188
0.25,tree.800,no_ext,mape.mean,54.56920645528622
0.25,tree.800,no_ext,mape.median,53.2171705111956
0.25,tree.800,no_ext,mape.mean.new,44.89529200357092
0.25,tree.800,no_ext,mape.median.new,52.5792191292892
0.25,tree.801,no_ext,mape.incomplete,120.70694543880278
0.25,tree.801,no_ext,mape.mean,110.81384483874102
0.25,tree.801,no_ext,mape.median,121.5150290545083
0.25,tree.801,no_ext,mape.mean.new,95.1759266756456
0.25,tree.801,no_ext,mape.median.new,120.70694522266452
0.25,tree.802,no_ext,mape.incomplete,83.5839166066101
0.25,tree.802,no_ext,mape.mean,80.68317531850138
0.25,tree.802,no_ext,mape.median,84.46989765705662
0.25,tree.802,no_ext,mape.mean.new,72.72735339378544
0.25,tree.802,no_ext,mape.median.new,83.58391729414501
0.25,tree.803,no_ext,mape.incomplete,109.05472957514657
0.25,tree.803,no_ext,mape.mean,99.25842573095753
0.25,tree.803,no_ext,mape.median,109.50932652909668
0.25,tree.803,no_ext,mape.mean.new,84.49333347446624
0.25,tree.803,no_ext,mape.median.new,109.05472879644135
0.25,tree.804,no_ext,mape.incomplete,64.1631941113484
0.25,tree.804,no_ext,mape.mean,65.62436984163705
0.25,tree.804,no_ext,mape.median,65.80922645019503
0.25,tree.804,no_ext,mape.mean.new,62.25057418011745
0.25,tree.804,no_ext,mape.median.new,64.16319622413317
0.25,tree.805,no_ext,mape.incomplete,151.2764970201627
0.25,tree.805,no_ext,mape.mean,134.9153899277249
0.25,tree.805,no_ext,mape.median,151.86964458870625
0.25,tree.805,no_ext,mape.mean.new,132.65957347851548
0.25,tree.805,no_ext,mape.median.new,151.27649559947073
0.25,tree.806,no_ext,mape.incomplete,2362.6712110748376
0.25,tree.806,no_ext,mape.mean,1867.3052039626953
0.25,tree.806,no_ext,mape.median,2359.0163473189336
0.25,tree.806,no_ext,mape.mean.new,1991.0692737244635
0.25,tree.806,no_ext,mape.median.new,2362.6711443316776
0.25,tree.807,no_ext,mape.incomplete,155.3758863612254
0.25,tree.807,no_ext,mape.mean,137.20817455214785
0.25,tree.807,no_ext,mape.median,156.64353596830364
0.25,tree.807,no_ext,mape.mean.new,135.551014921951
0.25,tree.807,no_ext,mape.median.new,155.37588532085388
0.25,tree.808,no_ext,mape.incomplete,188.53146634743607
0.25,tree.808,no_ext,mape.mean,162.81026076657812
0.25,tree.808,no_ext,mape.median,190.9466913924573
0.25,tree.808,no_ext,mape.mean.new,154.3064286879071
0.25,tree.808,no_ext,mape.median.new,188.5314668212004
0.25,tree.809,no_ext,mape.incomplete,79.83273673891242
0.25,tree.809,no_ext,mape.mean,76.60097745366281
0.25,tree.809,no_ext,mape.median,81.79148439606026
0.25,tree.809,no_ext,mape.mean.new,63.51283188396538
0.25,tree.809,no_ext,mape.median.new,79.83273848416674
0.25,tree.81,no_ext,mape.incomplete,47.210675284214744
0.25,tree.81,no_ext,mape.mean,53.26333015570277
0.25,tree.81,no_ext,mape.median,47.643874600103125
0.25,tree.81,no_ext,mape.mean.new,46.45451745925373
0.25,tree.81,no_ext,mape.median.new,47.21067653119638
0.25,tree.810,no_ext,mape.incomplete,248.23125434162017
0.25,tree.810,no_ext,mape.mean,210.04561936891105
0.25,tree.810,no_ext,mape.median,248.963142243816
0.25,tree.810,no_ext,mape.mean.new,172.07015570920802
0.25,tree.810,no_ext,mape.median.new,248.23125143085113
0.25,tree.811,no_ext,mape.incomplete,27.462231060724644
0.25,tree.811,no_ext,mape.mean,39.8783627166666
0.25,tree.811,no_ext,mape.median,30.16844137017288
0.25,tree.811,no_ext,mape.mean.new,28.26549541117983
0.25,tree.811,no_ext,mape.median.new,27.46223540830876
0.25,tree.812,no_ext,mape.incomplete,49.82577197401844
0.25,tree.812,no_ext,mape.mean,54.873727557498
0.25,tree.812,no_ext,mape.median,50.48208919479163
0.25,tree.812,no_ext,mape.mean.new,45.89222797849663
0.25,tree.812,no_ext,mape.median.new,49.82577318543848
0.25,tree.813,no_ext,mape.incomplete,69.46158167159228
0.25,tree.813,no_ext,mape.mean,69.68712628497326
0.25,tree.813,no_ext,mape.median,70.26678816174068
0.25,tree.813,no_ext,mape.mean.new,61.10489124322863
0.25,tree.813,no_ext,mape.median.new,69.46158282259151
0.25,tree.814,no_ext,mape.incomplete,86.50747054403455
0.25,tree.814,no_ext,mape.mean,84.64813829355082
0.25,tree.814,no_ext,mape.median,88.03547308359913
0.25,tree.814,no_ext,mape.mean.new,72.57005396640052
0.25,tree.814,no_ext,mape.median.new,86.50747215566743
0.25,tree.815,no_ext,mape.incomplete,47.758834814169546
0.25,tree.815,no_ext,mape.mean,53.56918616503135
0.25,tree.815,no_ext,mape.median,50.061328515510276
0.25,tree.815,no_ext,mape.mean.new,45.48233978880915
0.25,tree.815,no_ext,mape.median.new,47.758838600585804
0.25,tree.816,no_ext,mape.incomplete,233.17474659652652
0.25,tree.816,no_ext,mape.mean,198.19724618974539
0.25,tree.816,no_ext,mape.median,233.97943411787318
0.25,tree.816,no_ext,mape.mean.new,215.31999433708515
0.25,tree.816,no_ext,mape.median.new,233.17474327993085
0.25,tree.817,no_ext,mape.incomplete,92.01740626160223
0.25,tree.817,no_ext,mape.mean,87.55917062650505
0.25,tree.817,no_ext,mape.median,92.96535367350617
0.25,tree.817,no_ext,mape.mean.new,80.69551267388564
0.25,tree.817,no_ext,mape.median.new,92.01740661029984
0.25,tree.818,no_ext,mape.incomplete,86.79742798560477
0.25,tree.818,no_ext,mape.mean,83.5872847716044
0.25,tree.818,no_ext,mape.median,87.77194603803447
0.25,tree.818,no_ext,mape.mean.new,79.21302083968936
0.25,tree.818,no_ext,mape.median.new,86.79742836485363
0.25,tree.819,no_ext,mape.incomplete,120.53107820174482
0.25,tree.819,no_ext,mape.mean,108.65795698969809
0.25,tree.819,no_ext,mape.median,121.41030918943024
0.25,tree.819,no_ext,mape.mean.new,98.18381270022634
0.25,tree.819,no_ext,mape.median.new,120.53107770305327
0.25,tree.82,no_ext,mape.incomplete,316.31927408759657
0.25,tree.82,no_ext,mape.mean,262.9024690744615
0.25,tree.82,no_ext,mape.median,316.706639691834
0.25,tree.82,no_ext,mape.mean.new,267.58406141004644
0.25,tree.82,no_ext,mape.median.new,316.31926779659
0.25,tree.820,no_ext,mape.incomplete,60.74001490819276
0.25,tree.820,no_ext,mape.mean,61.655567691000144
0.25,tree.820,no_ext,mape.median,61.45527090577675
0.25,tree.820,no_ext,mape.mean.new,58.2367236057175
0.25,tree.820,no_ext,mape.median.new,60.74001595025451
0.25,tree.821,no_ext,mape.incomplete,131.08669796385806
0.25,tree.821,no_ext,mape.mean,115.55964645365646
0.25,tree.821,no_ext,mape.median,130.98424952215544
0.25,tree.821,no_ext,mape.mean.new,115.36583108659725
0.25,tree.821,no_ext,mape.median.new,131.08669638027496
0.25,tree.822,no_ext,mape.incomplete,87.45416583732084
0.25,tree.822,no_ext,mape.mean,83.84752706762139
0.25,tree.822,no_ext,mape.median,90.93470703604451
0.25,tree.822,no_ext,mape.mean.new,74.1080752295057
0.25,tree.822,no_ext,mape.median.new,87.4541693283174
0.25,tree.823,no_ext,mape.incomplete,101.54282773566675
0.25,tree.823,no_ext,mape.mean,95.23773272014397
0.25,tree.823,no_ext,mape.median,102.10618665142314
0.25,tree.823,no_ext,mape.mean.new,90.57349347662668
0.25,tree.823,no_ext,mape.median.new,101.54282745211691
0.25,tree.824,no_ext,mape.incomplete,149.54307710332998
0.25,tree.824,no_ext,mape.mean,131.367862882542
0.25,tree.824,no_ext,mape.median,150.04434010122495
0.25,tree.824,no_ext,mape.mean.new,127.85901010302989
0.25,tree.824,no_ext,mape.median.new,149.5430753816253
0.25,tree.825,no_ext,mape.incomplete,134.695466238884
0.25,tree.825,no_ext,mape.mean,122.64832058242423
0.25,tree.825,no_ext,mape.median,137.26847487162703
0.25,tree.825,no_ext,mape.mean.new,117.34181664431411
0.25,tree.825,no_ext,mape.median.new,134.69546839262733
0.25,tree.826,no_ext,mape.incomplete,50.51617442562559
0.25,tree.826,no_ext,mape.mean,54.89324123622943
0.25,tree.826,no_ext,mape.median,53.17239812736846
0.25,tree.826,no_ext,mape.mean.new,46.9915098212911
0.25,tree.826,no_ext,mape.median.new,50.5161769214543
0.25,tree.827,no_ext,mape.incomplete,732.2145505535882
0.25,tree.827,no_ext,mape.mean,589.7059787349458
0.25,tree.827,no_ext,mape.median,732.053522631472
0.25,tree.827,no_ext,mape.mean.new,599.1342647671354
0.25,tree.827,no_ext,mape.median.new,732.2145321057286
0.25,tree.828,no_ext,mape.incomplete,47.13057749356962
0.25,tree.828,no_ext,mape.mean,51.36942866064237
0.25,tree.828,no_ext,mape.median,47.36208073730965
0.25,tree.828,no_ext,mape.mean.new,48.005267301404174
0.25,tree.828,no_ext,mape.median.new,47.130578443754274
0.25,tree.829,no_ext,mape.incomplete,58.05570187988097
0.25,tree.829,no_ext,mape.mean,60.490753348202745
0.25,tree.829,no_ext,mape.median,59.3696714081582
0.25,tree.829,no_ext,mape.mean.new,55.43661403535272
0.25,tree.829,no_ext,mape.median.new,58.055703758121624
0.25,tree.83,no_ext,mape.incomplete,247.61492488017532
0.25,tree.83,no_ext,mape.mean,211.45888392746616
0.25,tree.83,no_ext,mape.median,249.8044023008835
0.25,tree.83,no_ext,mape.mean.new,177.3658394244491
0.25,tree.83,no_ext,mape.median.new,247.6149251000814
0.25,tree.830,no_ext,mape.incomplete,84.16788636814829
0.25,tree.830,no_ext,mape.mean,79.45679207584062
0.25,tree.830,no_ext,mape.median,84.40737738617408
0.25,tree.830,no_ext,mape.mean.new,74.94266230172971
0.25,tree.830,no_ext,mape.median.new,84.16788595965923
0.25,tree.831,no_ext,mape.incomplete,263.3775747737274
0.25,tree.831,no_ext,mape.mean,226.24807635273578
0.25,tree.831,no_ext,mape.median,267.81904597770136
0.25,tree.831,no_ext,mape.mean.new,204.47265391671658
0.25,tree.831,no_ext,mape.median.new,263.37757897054405
0.25,tree.832,no_ext,mape.incomplete,114.29318236144941
0.25,tree.832,no_ext,mape.mean,103.1825596536094
0.25,tree.832,no_ext,mape.median,114.5864588420838
0.25,tree.832,no_ext,mape.mean.new,99.5607696587033
0.25,tree.832,no_ext,mape.median.new,114.29318133038244
0.25,tree.833,no_ext,mape.incomplete,78.23947197703815
0.25,tree.833,no_ext,mape.mean,78.15009589188013
0.25,tree.833,no_ext,mape.median,80.69276231029693
0.25,tree.833,no_ext,mape.mean.new,73.6937855168861
0.25,tree.833,no_ext,mape.median.new,78.23947678079537
0.25,tree.834,no_ext,mape.incomplete,117.23596033646828
0.25,tree.834,no_ext,mape.mean,108.01245502543786
0.25,tree.834,no_ext,mape.median,117.87722705383263
0.25,tree.834,no_ext,mape.mean.new,98.60935971051127
0.25,tree.834,no_ext,mape.median.new,117.23595996427878
0.25,tree.835,no_ext,mape.incomplete,84.2158977094918
0.25,tree.835,no_ext,mape.mean,81.86535742648331
0.25,tree.835,no_ext,mape.median,86.5483991848092
0.25,tree.835,no_ext,mape.mean.new,73.62777746523957
0.25,tree.835,no_ext,mape.median.new,84.21590037364132
0.25,tree.836,no_ext,mape.incomplete,105.54098279739235
0.25,tree.836,no_ext,mape.mean,98.2919233786335
0.25,tree.836,no_ext,mape.median,106.01122539500282
0.25,tree.836,no_ext,mape.mean.new,98.58053067824531
0.25,tree.836,no_ext,mape.median.new,105.54098221180345
0.25,tree.837,no_ext,mape.incomplete,57.41318872495101
0.25,tree.837,no_ext,mape.mean,59.9723763279935
0.25,tree.837,no_ext,mape.median,58.940183460720384
0.25,tree.837,no_ext,mape.mean.new,53.87756253082286
0.25,tree.837,no_ext,mape.median.new,57.4131904161439
0.25,tree.838,no_ext,mape.incomplete,108.23992684172046
0.25,tree.838,no_ext,mape.mean,103.94236301717406
0.25,tree.838,no_ext,mape.median,112.05773457714048
0.25,tree.838,no_ext,mape.mean.new,81.93098801856488
0.25,tree.838,no_ext,mape.median.new,108.23992935557385
0.25,tree.839,no_ext,mape.incomplete,53.72851233247583
0.25,tree.839,no_ext,mape.mean,58.84554838561481
0.25,tree.839,no_ext,mape.median,56.42387120328134
0.25,tree.839,no_ext,mape.mean.new,44.39320437671711
0.25,tree.839,no_ext,mape.median.new,53.72851536469278
0.25,tree.84,no_ext,mape.incomplete,42.75740758903219
0.25,tree.84,no_ext,mape.mean,49.21918504799514
0.25,tree.84,no_ext,mape.median,43.32985082638275
0.25,tree.84,no_ext,mape.mean.new,41.17594576972692
0.25,tree.84,no_ext,mape.median.new,42.75740895055687
0.25,tree.840,no_ext,mape.incomplete,58.38075532847551
0.25,tree.840,no_ext,mape.mean,61.18991013272746
0.25,tree.840,no_ext,mape.median,59.023929689448565
